경매번호,주소지,x,y,종류,면적,감정가,입찰가,입찰일,링크,크기,건물 면적,토지 면적,대지권 면적
2022 타경 70680,경기 고양시 일산동구 사리현동 179-5 채움채2단지 302동 4층 403호,126.84802447177,37.696682991406,다세대/빌라,건물 50.21㎡(15.19평) / 대지권 55.01㎡(16.64평) / 제시외 4 ㎡,"247,000,000","172,900,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220070680_001"">link</a>",10,15.19,0.0,16.64
2022 타경 70697,경기 고양시 일산동구 성석동 195-31 103동 1층 102호,126.80457344284,37.688952407861,다세대/빌라,건물 68.65㎡(20.77평) / 대지권 83.4㎡(25.23평),"328,000,000","229,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220070697_001"">link</a>",10,20.77,0.0,25.23
2022 타경 70932,경기 고양시 일산서구 덕이동 937-47 제이빌라 102동 3층 302호,126.73509875461,37.689109269296,다세대/빌라,건물 43.74㎡(13.23평) / 대지권 52.92㎡(16.01평),"205,000,000","143,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220070932_001"">link</a>",10,13.23,0.0,16.01
2022 타경 70987 ,경기 파주시 조리읍 능안리 239 선경주차장(제3자유영환에게)보관,0.0,0.0,차량,"국산(기아), K92013년식 234,406㎞ 자동 휘발유 ","13,000,000","6,370,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220070987_001"">link</a>",10,0.0,0.0,0.0
2022 타경 71256,경기 고양시 일산동구 식사동 770-16 1동 1층 101호,126.80117292112,37.681408614479,다세대/빌라,건물 41.39㎡(12.52평) / 대지권 55.1㎡(16.67평),"230,000,000","161,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220071256_001"">link</a>",10,12.52,0.0,16.67
2022 타경 71300,경기 고양시 덕양구 관산동 691-6,126.85664837719,37.705641549608,주택,건물 186.69㎡(56.47평),"154,019,250","107,813,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=107_20220071300_001"">link</a>",10,56.47,0.0,0.0
2022 타경 72078(1),경기 용인시 수지구 죽전동 865-3 스마트빌스마트빌 에이동 5층 에이503호,127.10512176774,37.33326279758,다세대/빌라,건물 47.05㎡(14.23평) / 대지권 34.55㎡(10.45평),"273,000,000","191,100,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220072078_001"">link</a>",10,14.23,0.0,10.45
2022 타경 72078(2),경기 용인시 수지구 죽전동 865-3 스마트빌스마트빌 비동 4층 비403호,127.10512176774,37.33326279758,다세대/빌라,건물 46.24㎡(13.99평) / 대지권 33.95㎡(10.27평),"265,000,000","185,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220072078_002"">link</a>",10,13.99,0.0,10.27
2022 타경 72169(2),전남 곡성군 고달면 백곡리 264,127.35502389252,35.309384845935,답,토지 2172㎡(657.03평),"21,720,000","15,204,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220072169_002"">link</a>",10,0.0,657.03,0.0
2022 타경 72596(1),전남 화순군 도암면 봉하리 43,126.87132590699,34.888763777296,답,토지 116㎡(35.09평),"1,508,000","676,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220072596_001"">link</a>",10,0.0,35.09,0.0
2022 타경 72610 ,경기 수원시 권선구 평동 110-5 오토수원내 보관,0.0,0.0,차량,"국산(쌍용), 렉스턴 G42020년식 67,853㎞ 자동 경유 ","28,000,000","19,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220072610_001"">link</a>",10,0.0,0.0,0.0
2022 타경 72672,경기 오산시 고현동 36-1 한도베스트빌 104동 2층 202호,127.08353729704,37.134780907677,다세대/빌라,건물 44.55㎡(13.48평) / 대지권 39.3㎡(11.89평),"120,000,000","84,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220072672_001"">link</a>",10,13.48,0.0,11.89
2022 타경 72824,광주 동구 소태동 1103 무등산골드클래스 109동 4층 401호,126.93136151654,35.12942413372,아파트,건물 73.91㎡(22.36평) / 대지권 41.3㎡(12.49평),"503,000,000","281,680,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220072824_001"">link</a>",10,22.36,0.0,12.49
2022 타경 72997(1),경기 양주시 고읍동 257-14 외 5개 목록,127.07438558969,37.808080440128,도로,토지 167.05㎡(50.53평),"54,220,220","26,568,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220072997_001"">link</a>",10,0.0,50.53,0.0
2022 타경 72997(3),경기 양주시 고읍동 257-6,127.07469714438,37.807018282804,전,토지 24㎡(7.26평),"10,176,000","4,986,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220072997_003"">link</a>",10,0.0,7.26,0.0
2022 타경 73858,광주 광산구 오산동 733-2 외 1개 목록,126.72583316719,35.223650864049,도로,토지 96㎡(29.04평),"21,696,000","21,696,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220073858_001"">link</a>",10,0.0,29.04,0.0
2022 타경 74043,경기 용인시 기흥구 공세동 173-2 오성빌라 비동 2층 202호,127.11056588389,37.234423261522,다세대/빌라,건물 60.28㎡(18.23평) / 대지권 29.7㎡(8.98평),"108,000,000","75,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220074043_001"">link</a>",10,18.23,0.0,8.98
2022 타경 75220,경기 화성시 장안면 장안리 산 205-1,126.84091309962,37.036954974764,임야,토지 200㎡(60.5평),"40,800,000","28,560,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220075220_001"">link</a>",10,0.0,60.5,0.0
2022 타경 75671,경기 화성시 새솔동 22 송산그린시티반도유보라아이비파크 610동 10층 1004호,126.82186039519,37.280088962127,아파트,건물 84.79㎡(25.65평) / 대지권 71.6㎡(21.66평),"610,000,000","427,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220075671_001"">link</a>",10,25.65,0.0,21.66
2022 타경 75927,경기 연천군 전곡읍 양원리 17,127.04226891522,37.989742340758,전,토지 3267㎡(988.27평),"280,962,000","96,370,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220075927_001"">link</a>",10,0.0,988.27,0.0
2022 타경 76131,경기 화성시 청계동 525 동탄역시범호반써밋 1471동 22층 2201호,127.10973613176,37.197862257151,아파트,건물 84.97㎡(25.7평) / 대지권 63.1㎡(19.09평),"894,000,000","625,800,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220076131_001"">link</a>",10,25.7,0.0,19.09
2022 타경 76407,경기 화성시 산척동 744 그린힐반도유보라아이비파크10 3638동 15층 1501호,127.12962299213,37.166930518927,아파트,건물 74.13㎡(22.42평) / 대지권 57.5㎡(17.39평),"476,000,000","333,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=301_20220076407_001"">link</a>",10,22.42,0.0,17.39
2022 타경 76444,전남 화순군 도암면 벽지리 산 89-1,126.90430607339,34.954855172666,임야,토지 8496㎡(2570.04평),"17,841,600","12,489,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220076444_001"">link</a>",10,0.0,2570.04,0.0
2022 타경 76814,경기 연천군 청산면 대전리 684,127.08209003719,38.005623237556,공장용지,토지 3041.9㎡(920.17평),"891,276,700","623,894,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220076814_001"">link</a>",10,0.0,920.17,0.0
2022 타경 76895(1),전남 화순군 도곡면 천암리 890,126.90543939566,35.012051584664,대지,토지 411.1㎡(124.36평),"196,223,600","137,357,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220076895_001"">link</a>",10,0.0,124.36,0.0
2022 타경 76895(2),전남 화순군 도곡면 천암리 933,126.90717262201,35.011373461333,대지,토지 321.8㎡(97.34평),"153,776,800","107,644,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220076895_002"">link</a>",10,0.0,97.34,0.0
2022 타경 76895(3),전남 화순군 도곡면 천암리 934,126.90733600736,35.011440558811,대지,토지 354.6㎡(107.27평),"168,789,600","118,153,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220076895_003"">link</a>",10,0.0,107.27,0.0
2022 타경 76895(4),전남 화순군 도곡면 천암리 932,126.90698298211,35.011368538832,대지,토지 398.7㎡(120.61평),"176,430,600","123,501,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220076895_004"">link</a>",10,0.0,120.61,0.0
2022 타경 77263,광주 서구 풍암동 821-8,126.86729946968,35.114860217579,임야,토지 1195㎡(361.49평),"665,615,000","465,931,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077263_001"">link</a>",10,0.0,361.49,0.0
2022 타경 77411,경기 양주시 백석읍 가업리 540 외 1개 목록,126.9710543843,37.791670999564,대지,토지 6726㎡(2034.62평),"3,624,192,000","2,536,934,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220077411_001"">link</a>",10,0.0,2034.62,0.0
2022 타경 77669(1),전남 나주시 빛가람동 205-2 빛가람대양프라자주건축물 1동 3층 에이301호,126.79292140643,35.022038856629,근린상가,건물 136.51㎡(41.29평) / 대지권 69㎡(20.87평),"223,000,000","156,100,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077669_001"">link</a>",10,41.29,0.0,20.87
2022 타경 77669(2),전남 나주시 빛가람동 205-2 빛가람대양프라자주건축물 1동 3층 에이309호,126.79292140643,35.022038856629,근린상가,건물 127.46㎡(38.56평) / 대지권 64.4㎡(19.48평),"187,000,000","130,900,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077669_002"">link</a>",10,38.56,0.0,19.48
2022 타경 77669(3),전남 나주시 빛가람동 205-2 빛가람대양프라자주건축물 1동 3층 에이307호,126.79292140643,35.022038856629,근린상가,건물 107.16㎡(32.42평) / 대지권 54.2㎡(16.4평),"168,000,000","117,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077669_003"">link</a>",10,32.42,0.0,16.4
2022 타경 77669(4),전남 나주시 빛가람동 205-2 빛가람대양프라자주건축물 1동 3층 에이310호,126.79292140643,35.022038856629,근린상가,건물 127.46㎡(38.56평) / 대지권 64.4㎡(19.48평),"185,000,000","129,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077669_004"">link</a>",10,38.56,0.0,19.48
2022 타경 77669(5),전남 나주시 빛가람동 205-2 빛가람대양프라자주건축물 1동 3층 에이308호,126.79292140643,35.022038856629,근린상가,건물 125.46㎡(37.95평) / 대지권 63.4㎡(19.18평),"193,000,000","135,100,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=801_20220077669_005"">link</a>",10,37.95,0.0,19.18
2022 타경 84044 ,경기 양주시 백석읍 방성리 492-3 정석주차장(집행관 김희철)내 보관,0.0,0.0,차량,"국산(현대), 그랜드 스타렉스2012년식 174,269㎞ 자동 경유 ","7,000,000","4,900,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=106_20220084044_001"">link</a>",10,0.0,0.0,0.0
2022 타경 100025,서울 구로구 궁동 237-10 현대힐타운 102동 4층 402호,126.82496508681,37.496154189294,다세대/빌라,건물 29.55㎡(8.94평) / 대지권 19.1㎡(5.78평),"231,000,000","48,444,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220100025_001"">link</a>",10,8.94,0.0,5.78
2022 타경 100147,경남 창원시 마산합포구 월영동 33-2 월영동테라스하우스 2동 2층 202호,128.55626007037,35.189643589338,다세대/빌라,건물 84.85㎡(25.67평) / 대지권 77.8㎡(23.53평),"519,000,000","415,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100147_001"">link</a>",10,25.67,0.0,23.53
2022 타경 100192,경남 창원시 마산합포구 진북면 덕곡리 7,128.47951441445,35.125615801146,전,토지 86㎡(26.02평),"7,310,000","4,678,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100192_001"">link</a>",10,0.0,26.02,0.0
2022 타경 100598,경남 함안군 가야읍 검암리 770 대경파미르 102동 4층 401호,128.41833090522,35.280234764671,아파트,건물 67.35㎡(20.37평) / 대지권 35.9㎡(10.86평),"163,000,000","130,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100598_001"">link</a>",10,20.37,0.0,10.86
2022 타경 100642,경남 창원시 마산합포구 월영동 241 골든스위트 108동 지하 1층 105호,128.54919392341,35.18602135085,오피스텔,건물 81.73㎡(24.72평) / 대지권 43.8㎡(13.25평),"208,000,000","166,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100642_001"">link</a>",10,24.72,0.0,13.25
2022 타경 100792,울산 북구 양정동 556-31 외 2개 목록,129.39128804691,35.541761650203,임야,토지 841㎡(254.4평),"537,941,000","376,559,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220100792_001"">link</a>",10,0.0,254.4,0.0
2022 타경 100810,서울 강서구 화곡동 937-12 미리내오피스텔 2층 206호,126.83928995756,37.52933759139,오피스텔,건물 22.11㎡(6.69평) / 대지권 6.3㎡(1.91평),"237,000,000","49,702,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220100810_001"">link</a>",10,6.69,0.0,1.91
2022 타경 100819,경남 창원시 마산회원구 내서읍 삼계리 751-13 티에스휴먼빌라트에이동 3층 302호,128.49107829664,35.233223398279,다세대/빌라,건물 84.69㎡(25.62평) / 대지권 102.81㎡(31.1평),"211,000,000","168,800,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100819_001"">link</a>",10,25.62,0.0,31.1
2022 타경 100864,경남 창원시 마산합포구 자산동 25-21 무학빌라 2동 2층 201호,128.56222615359,35.205398944463,다세대/빌라,건물 70.82㎡(21.42평) / 대지권 61.8㎡(18.69평),"149,000,000","119,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100864_001"">link</a>",10,21.42,0.0,18.69
2022 타경 100865,서울 강서구 화곡동 360-2 덕용팰리체 4층 406호,126.83711474883,37.53271255208,다세대/빌라,건물 25.23㎡(7.63평) / 대지권 15.2㎡(4.6평),"270,000,000","56,623,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220100865_001"">link</a>",10,7.63,0.0,4.6
2022 타경 100963(2),경남 창원시 마산합포구 구산면 구복리 184-1,128.56626195323,35.081168940014,전,토지 2159㎡(653.1평),"541,909,000","433,527,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220100963_002"">link</a>",10,0.0,653.1,0.0
2022 타경 101103,서울 강서구 화곡동 111-62 다울네버빌 2층 201호,126.84277842508,37.54507995602,다세대/빌라,건물 68.56㎡(20.74평) / 대지권 39.8㎡(12.04평),"324,000,000","259,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220101103_001"">link</a>",10,20.74,0.0,12.04
2022 타경 101515,경남 창원시 마산합포구 동성동 315 호텔엠에스 13층 1304호,128.5796242308,35.203693161005,오피스텔,건물 32.8㎡(9.92평) / 대지권 4.9㎡(1.48평),"99,700,000","79,760,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220101515_001"">link</a>",10,9.92,0.0,1.48
2022 타경 101769(2),서울 강서구 화곡동 881-36 삼성쉐르빌 2층 201호,126.85279578777,37.529667124223,다세대/빌라,건물 39.67㎡(12평) / 대지권 25.27㎡(7.64평) / 제시외 1.8 ㎡,"295,000,000","61,866,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220101769_002"">link</a>",10,0.0,0.0,7.64
2022 타경 102137,서울 강서구 등촌동 572-9 라온제나 101동 6층 602호,126.86190943308,37.536418065561,다세대/빌라,건물 48.34㎡(14.62평) / 대지권 28.5㎡(8.62평),"386,000,000","80,950,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220102137_001"">link</a>",10,14.62,0.0,8.62
2022 타경 102373,서울 강서구 화곡동 937-12 미리내오피스텔 2층 202호,126.83928995756,37.52933759139,오피스텔,건물 19.69㎡(5.96평) / 대지권 5.6㎡(1.69평),"232,000,000","60,818,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220102373_001"">link</a>",10,5.96,0.0,1.69
2022 타경 102587,경남 창원시 의창구 북면 외산리 635-1 외 3개 목록,128.5964703974,35.382203614383,과수원,토지 13151.78㎡(3978.41평),"315,393,582","201,852,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220102587_001"">link</a>",10,0.0,3978.41,0.0
2022 타경 102632,서울 금천구 독산동 962-20 금나래빌 7층 702호,126.90295873755,37.47672970301,오피스텔,건물 28.67㎡(8.67평) / 대지권 13㎡(3.93평),"212,000,000","55,574,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220102632_001"">link</a>",10,8.67,0.0,3.93
2022 타경 102793,서울 구로구 구로동 508-7 신성스카이뷰 5층 504호,126.8841760029,37.49780501151,다세대/빌라,건물 28.54㎡(8.63평) / 대지권 13.7㎡(4.14평),"306,000,000","80,216,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220102793_001"">link</a>",10,8.63,0.0,4.14
2022 타경 102917,충남 아산시 법곡동 334 신원더파크2차 102동 8층 802호,127.0099081855,36.76507693173,아파트,건물 59.98㎡(18.14평) / 대지권 34.91㎡(10.56평),"199,000,000","139,300,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220102917_001"">link</a>",10,18.14,0.0,10.56
2022 타경 103368,경남 김해시 율하동 1316 율상마을모아미래도5단지 상가동 2층 201호,128.81152925308,35.172028229596,근린상가,건물 112.95㎡(34.17평) / 대지권 156㎡(47.19평),"288,000,000","230,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220103368_001"">link</a>",10,34.17,0.0,47.19
2022 타경 103962,경남 창원시 성산구 신촌동 116-4 외 1개 목록,128.64214905118,35.211581253866,공장,건물 2134.94㎡(645.82평) / 토지 1581.3㎡(478.34평) / 제시외 97.2 ㎡,"3,391,730,600","2,713,384,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220103962_001"">link</a>",10,645.82,478.34,0.0
2022 타경 104262,경남 창원시 진해구 충의동 1-1 6층 602호,128.65849785662,35.145799090102,아파트,건물 83.36㎡(25.22평) / 대지권 28.2㎡(8.53평),"253,000,000","202,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220104262_001"">link</a>",10,25.22,0.0,8.53
2022 타경 104576,경남 김해시 삼계동 1439-5 화정마을아이파크가야 413동 15층 1501호,128.87017552521,35.264350369091,아파트,건물 84.97㎡(25.7평) / 대지권 48.26㎡(14.6평),"319,000,000","255,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220104576_001"">link</a>",10,25.7,0.0,14.6
2022 타경 104620 ,경남 창원시 마산회원구 석전동 275-21 내보관,0.0,0.0,중기,"FH16 6x4 Hub502,202㎞ 자동 경유 ","75,000,000","48,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220104620_001"">link</a>",10,0.0,0.0,0.0
2022 타경 104688,경남 양산시 원동면 선리 산 46,128.99577317215,35.518846359405,임야,토지 19197㎡(5807.09평),"29,179,440","10,009,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220104688_001"">link</a>",10,0.0,5807.09,0.0
2022 타경 104744 ,서울 강서구 방화동 78-5 금화주차장내 보관,0.0,0.0,차량,"국산(기아), 쏘렌토2014년식 123,948㎞ 자동 경유 ","12,000,000","9,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220104744_001"">link</a>",10,0.0,0.0,0.0
2022 타경 104799,서울 강서구 화곡동 351-16 벨라하우스 2층 204호,126.84282168565,37.535684575529,다세대/빌라,건물 35.53㎡(10.75평) / 대지권 21.9㎡(6.62평),"210,000,000","55,050,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220104799_001"">link</a>",10,10.75,0.0,6.62
2022 타경 104866 ,경남 창원시 마산합포구 구산면 수정리 1020-3 오토마트경남보관,0.0,0.0,차량,"수입차, 벤츠 GLC 220 d 4Matic2018년식 72,307㎞ 자동 경유 ","43,000,000","27,520,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220104866_001"">link</a>",10,0.0,0.0,0.0
2022 타경 104867,서울 강서구 화곡동 849-16 제이와이펠리스 5층 504호,126.85566524843,37.531233992315,다세대/빌라,건물 29.89㎡(9.04평) / 대지권 20.4㎡(6.17평),"303,000,000","99,287,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220104867_001"">link</a>",10,9.04,0.0,6.17
2022 타경 104942,서울 구로구 개봉동 318-12 토브하우스 5층 502호,126.85099734902,37.492825444163,다세대/빌라,건물 29.29㎡(8.86평) / 대지권 20.33㎡(6.15평) / 제시외 20.5 ㎡,"236,182,000","77,393,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220104942_001"">link</a>",10,8.86,0.0,6.15
2022 타경 105074,경남 김해시 진영읍 진영리 1691 진영이진캐스빌 212동 25층 2505호,128.72429114356,35.310760674386,아파트,건물 70.81㎡(21.42평) / 대지권 48.1㎡(14.55평),"273,000,000","218,400,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B01_20220105074_001"">link</a>",10,21.42,0.0,14.55
2022 타경 105148,경남 양산시 덕계동 758-10 덕계시장상가아파트 1층 122호,129.14736980077,35.369117434246,근린상가,건물 19.69㎡(5.96평) / 대지권 8.5㎡(2.57평),"50,000,000","24,500,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220105148_001"">link</a>",10,5.96,0.0,2.57
2022 타경 105341,서울 구로구 구로동 339-27 동부에이스 제가동 2층 201호,126.8858703749,37.491413749291,다세대/빌라,건물 45.62㎡(13.8평) / 대지권 27.1㎡(8.2평),"390,000,000","127,795,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220105341_001"">link</a>",10,13.8,0.0,8.2
2022 타경 105501,서울 금천구 시흥동 988-9 3층 305호,126.90100484111,37.449190199352,오피스텔,건물 26.62㎡(8.05평) / 대지권 13.9㎡(4.2평),"191,000,000","62,587,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220105501_001"">link</a>",10,8.05,0.0,4.2
2022 타경 105685 ,경남 창원시 마산합포구 신포동1가 74-3 합포동공영주차장내 보관,0.0,0.0,차량,"수입차, BMW 그란투리스모 EfficientDynamics Edition2016년식 168,150㎞ 자동 경유 ","22,000,000","17,600,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220105685_001"">link</a>",10,0.0,0.0,0.0
2022 타경 105883 ,경남 창원시 마산합포구 가포동 685 내 보관,0.0,0.0,차량,"수입차, 벤츠 B-class B200 CDI2012년식 116,880㎞ 자동 경유 ","9,300,000","7,440,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=B06_20220105883_001"">link</a>",10,0.0,0.0,0.0
2022 타경 105896,울산 울주군 두동면 은편리 522-1 외 1개 목록,129.21754779109,35.635645544474,주택,건물 99.81㎡(30.19평) / 토지 270㎡(81.68평),"347,807,880","243,466,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220105896_001"">link</a>",10,30.19,81.68,0.0
2022 타경 105907,서울 강서구 화곡동 841-5 블루힐 4층 402호,126.85882179154,37.53115806936,다세대/빌라,건물 29.42㎡(8.9평) / 대지권 21.4㎡(6.47평),"287,000,000","117,555,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220105907_001"">link</a>",10,8.9,0.0,6.47
2022 타경 106506,충남 아산시 영인면 백석포리 936 외 1개 목록,126.94267908201,36.894222794848,답,토지 718.86㎡(217.46평),"37,380,720","18,317,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=402_20220106506_001"">link</a>",10,0.0,217.46,0.0
2022 타경 106535,서울 구로구 궁동 81 하나캐슬 제에이동 2층 202호,126.82633637433,37.499362170442,다세대/빌라,건물 47.9㎡(14.49평) / 대지권 27.6㎡(8.35평),"270,000,000","138,240,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220106535_001"">link</a>",10,14.49,0.0,8.35
2022 타경 106660,경남 양산시 평산동 398 새진흥아파트 106동 5층 502호,129.14443696693,35.381443482145,아파트,건물 59.64㎡(18.04평) / 대지권 31.9㎡(9.65평),"53,000,000","37,100,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220106660_001"">link</a>",10,18.04,0.0,9.65
2022 타경 106752,경남 양산시 덕계동 362 대승하이아트103 105동 17층 1907호,129.15725760687,35.37639382942,아파트,건물 83.45㎡(25.24평) / 대지권 23.6㎡(7.14평),"140,000,000","98,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220106752_001"">link</a>",10,25.24,0.0,7.14
2022 타경 106875,울산 중구 장현동 191 에일린의뜰2차아파트 113동 13층 1302호,129.34413998458,35.585880668082,아파트,건물 84.82㎡(25.66평) / 대지권 69㎡(20.87평),"506,000,000","354,200,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=D01_20220106875_001"">link</a>",10,25.66,0.0,20.87
2022 타경 107200(1),서울 강서구 공항동 659-5 고야드빌라 6층 601호,126.81564518466,37.557799641391,다세대/빌라,건물 29.67㎡(8.98평) / 대지권 21.1㎡(6.38평),"260,000,000","260,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107200_001"">link</a>",10,8.98,0.0,6.38
2022 타경 107200(2),서울 강서구 공항동 679 호연스마트빌 6층 601호,126.8142633388,37.555776270877,다세대/빌라,건물 29.86㎡(9.03평) / 대지권 17.8㎡(5.38평),"233,000,000","233,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107200_002"">link</a>",10,9.03,0.0,5.38
2022 타경 107293(1),서울 강서구 화곡동 102-312 더클래식101동 4층 401호,126.84757248745,37.538952151321,다세대/빌라,건물 40.95㎡(12.39평) / 대지권 26.9㎡(8.14평),"280,000,000","224,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107293_001"">link</a>",10,12.39,0.0,8.14
2022 타경 107293(2),서울 강서구 화곡동 102-23 프라임하우스 4층 401호,126.84666648261,37.539738541861,다세대/빌라,건물 29.2㎡(8.83평) / 대지권 18.6㎡(5.63평),"250,000,000","200,000,000",2023-06-08,"<a href=""https://www.dooinauction.com/auction/search/?auction_id=104_20220107293_002"">link</a>",10,8.83,0.0,5.63
